timestamp,src_ip,user,url,domain,method,status,category,action,bytes_out,bytes_in,user_agent,referrer,country,city,latitude,longitude
2025-01-03T09:14:51Z,10.0.1.12,bot@corp.com,https://news.example.net/path/3/res/170,news.example.net,GET,200,news,allowed,77493,273638,curl/8.5.0,-,SG,Singapore,1.3521,103.8198
2025-01-03T09:15:23Z,10.0.2.12,bot@corp.com,https://portal.internal.corp/path/9/form/756,portal.internal.corp,POST,200,internal,allowed,92199,153891,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,http://intranet.corp/,SG,Singapore,1.3521,103.8198
2025-01-03T09:15:26Z,10.0.3.20,dave@corp.com,https://news.example.net/path/6/res/106,news.example.net,GET,200,news,allowed,50054,25179,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,DE,Berlin,52.52,13.405
2025-01-03T09:15:33Z,10.0.3.18,carol@corp.com,https://cdn.images.io/asset/2875.jpg,cdn.images.io,GET,200,cdn,allowed,39714,201277,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,GB,London,51.5074,-0.1278
2025-01-03T09:15:47Z,10.0.2.14,bob@corp.com,https://www.example.com/path/10/res/812,www.example.com,GET,200,general,allowed,44560,254278,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:15:52Z,10.0.2.22,bot@corp.com,https://news.example.net/path/3/res/814,news.example.net,GET,200,news,allowed,86426,229949,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,DE,Berlin,52.52,13.405
2025-01-03T09:15:56Z,10.0.3.28,carol@corp.com,https://www.example.com/path/3/res/911,www.example.com,GET,200,general,allowed,51443,88113,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,http://intranet.corp/,US,NYC,40.7128,-74.006
2025-01-03T09:16:30Z,10.0.3.14,bob@corp.com,https://portal.internal.corp/path/6/form/169,portal.internal.corp,POST,200,internal,allowed,51531,228401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,http://intranet.corp/,US,Austin,30.2672,-97.7431
2025-01-03T09:16:38Z,10.0.3.18,dave@corp.com,https://updates.software.com/path/5/res/710,updates.software.com,GET,200,updates,allowed,36300,105336,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,DE,Berlin,52.52,13.405
2025-01-03T09:16:56Z,10.0.1.16,bot@corp.com,https://updates.software.com/path/10/res/539,updates.software.com,GET,200,updates,allowed,29790,283978,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:17:02Z,10.0.3.12,alice@corp.com,https://intranet.corp/path/1/form/283,intranet.corp,GET,204,internal,allowed,34632,91030,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,http://intranet.corp/,GB,London,51.5074,-0.1278
2025-01-03T09:17:14Z,10.0.3.24,dave@corp.com,https://cdn.images.io/asset/349.jpg,cdn.images.io,POST,200,cdn,allowed,47815,38106,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,SG,Singapore,1.3521,103.8198
2025-01-03T09:17:17Z,10.0.1.12,bob@corp.com,https://portal.internal.corp/path/7/form/861,portal.internal.corp,POST,200,internal,allowed,105948,184024,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,DE,Berlin,52.52,13.405
2025-01-03T09:17:32Z,10.0.3.28,dave@corp.com,https://portal.internal.corp/path/9/form/474,portal.internal.corp,POST,200,internal,allowed,35095,255540,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,GB,London,51.5074,-0.1278
2025-01-03T09:17:48Z,10.0.2.14,bob@corp.com,https://video.streaming.net/stream/61.m3u8,video.streaming.net,GET,404,media,allowed,129153,15995,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,http://intranet.corp/,GB,London,51.5074,-0.1278
2025-01-03T09:18:06Z,10.0.1.12,bob@corp.com,https://updates.software.com/path/9/res/326,updates.software.com,GET,200,updates,allowed,46211,245025,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,US,SanJose,37.3382,-121.8863
2025-01-03T09:18:35Z,10.0.1.28,bot@corp.com,https://www.example.com/path/7/res/949,www.example.com,GET,200,general,allowed,50565,148403,curl/8.5.0,-,US,NYC,40.7128,-74.006
2025-01-03T09:18:37Z,10.0.2.16,dave@corp.com,https://news.example.net/path/7/res/706,news.example.net,GET,200,news,allowed,67994,96530,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,http://intranet.corp/,SG,Singapore,1.3521,103.8198
2025-01-03T09:18:53Z,10.0.1.12,alice@corp.com,https://intranet.corp/path/2/form/177,intranet.corp,GET,200,internal,allowed,25167,94715,curl/8.5.0,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:19:12Z,10.0.2.20,bot@corp.com,https://video.streaming.net/stream/188.m3u8,video.streaming.net,GET,200,media,allowed,78179,235930,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,http://intranet.corp/,DE,Berlin,52.52,13.405
2025-01-03T09:19:55Z,10.0.2.22,carol@corp.com,https://updates.software.com/path/2/res/382,updates.software.com,POST,200,updates,allowed,51127,85834,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,SG,Singapore,1.3521,103.8198
2025-01-03T09:20:25Z,10.0.3.10,dave@corp.com,https://portal.internal.corp/path/10/form/402,portal.internal.corp,POST,200,internal,allowed,70422,263340,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,SG,Singapore,1.3521,103.8198
2025-01-03T09:20:33Z,10.0.1.16,alice@corp.com,https://www.example.com/path/9/res/688,www.example.com,GET,200,general,allowed,38957,42929,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,http://intranet.corp/,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:20:39Z,10.0.2.28,bot@corp.com,https://news.example.net/path/9/res/259,news.example.net,GET,200,news,allowed,28577,80407,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,US,Austin,30.2672,-97.7431
2025-01-03T09:20:50Z,10.0.2.26,bot@corp.com,https://news.example.net/path/3/res/665,news.example.net,GET,200,news,allowed,42235,120637,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,http://intranet.corp/,GB,London,51.5074,-0.1278
2025-01-03T09:20:59Z,10.0.2.28,bot@corp.com,https://portal.internal.corp/path/2/form/712,portal.internal.corp,POST,200,internal,allowed,59857,221030,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:21:20Z,10.0.3.24,carol@corp.com,https://intranet.corp/path/8/form/353,intranet.corp,GET,200,internal,allowed,41749,65670,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,US,SanJose,37.3382,-121.8863
2025-01-03T09:22:18Z,10.0.2.10,dave@corp.com,https://portal.internal.corp/path/6/form/329,portal.internal.corp,POST,204,internal,allowed,53065,52942,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,SG,Singapore,1.3521,103.8198
2025-01-03T09:22:23Z,10.0.1.16,alice@corp.com,https://video.streaming.net/stream/37.m3u8,video.streaming.net,GET,200,media,allowed,149669,289226,curl/8.5.0,-,SG,Singapore,1.3521,103.8198
2025-01-03T09:22:46Z,10.0.1.24,bob@corp.com,https://www.example.com/path/5/res/979,www.example.com,GET,200,general,allowed,22576,123220,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,GB,London,51.5074,-0.1278
2025-01-03T09:23:16Z,10.0.1.20,carol@corp.com,https://portal.internal.corp/path/2/form/378,portal.internal.corp,POST,200,internal,allowed,94395,54541,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,SG,Singapore,1.3521,103.8198
2025-01-03T09:24:01Z,10.0.3.14,dave@corp.com,https://portal.internal.corp/path/4/form/321,portal.internal.corp,POST,200,internal,allowed,114540,110969,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,SG,Singapore,1.3521,103.8198
2025-01-03T09:24:03Z,10.0.1.24,bob@corp.com,https://portal.internal.corp/path/8/form/134,portal.internal.corp,POST,200,internal,allowed,106400,81711,curl/8.5.0,-,US,SanJose,37.3382,-121.8863
2025-01-03T09:25:27Z,10.0.3.28,carol@corp.com,https://updates.software.com/path/2/res/671,updates.software.com,GET,200,updates,allowed,54183,37454,curl/8.5.0,http://intranet.corp/,US,SanJose,37.3382,-121.8863
2025-01-03T09:26:14Z,10.0.2.18,bot@corp.com,https://news.example.net/path/8/res/205,news.example.net,GET,200,news,allowed,39672,178572,curl/8.5.0,-,GB,London,51.5074,-0.1278
2025-01-03T09:26:21Z,10.0.1.14,carol@corp.com,https://www.example.com/path/3/res/877,www.example.com,GET,404,general,allowed,63996,185788,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,DE,Berlin,52.52,13.405
2025-01-03T09:26:53Z,10.0.2.12,carol@corp.com,https://intranet.corp/path/6/form/923,intranet.corp,GET,200,internal,allowed,41365,220442,curl/8.5.0,-,US,NYC,40.7128,-74.006
2025-01-03T09:27:06Z,10.0.3.24,alice@corp.com,https://updates.software.com/path/5/res/217,updates.software.com,GET,404,updates,allowed,71499,174133,curl/8.5.0,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:27:08Z,10.0.3.10,alice@corp.com,https://intranet.corp/path/4/form/864,intranet.corp,POST,404,internal,allowed,39978,293648,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,http://intranet.corp/,GB,London,51.5074,-0.1278
2025-01-03T09:27:28Z,10.0.3.14,carol@corp.com,https://api.service.io/v3/path/10/res/315,api.service.io,GET,200,business,allowed,32847,101240,curl/8.5.0,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:27:29Z,10.0.3.16,carol@corp.com,https://cdn.images.io/asset/309.jpg,cdn.images.io,GET,200,cdn,allowed,39400,83495,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:27:39Z,10.0.1.10,carol@corp.com,https://api.service.io/v5/path/13/res/636,api.service.io,POST,204,business,allowed,31714,56205,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,http://intranet.corp/,GB,London,51.5074,-0.1278
2025-01-03T09:28:02Z,10.0.2.12,bob@corp.com,https://video.streaming.net/stream/189.m3u8,video.streaming.net,GET,200,media,allowed,167683,132684,curl/8.5.0,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:28:51Z,10.0.2.10,carol@corp.com,https://api.service.io/v1/path/15/res/649,api.service.io,GET,200,business,allowed,14698,58625,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,DE,Berlin,52.52,13.405
2025-01-03T09:29:20Z,10.0.3.20,bot@corp.com,https://intranet.corp/path/5/form/627,intranet.corp,GET,200,internal,allowed,22005,278002,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,http://intranet.corp/,GB,London,51.5074,-0.1278
2025-01-03T09:29:22Z,10.0.1.16,alice@corp.com,https://www.example.com/path/7/res/420,www.example.com,GET,204,general,allowed,36119,187697,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,US,SanJose,37.3382,-121.8863
2025-01-03T09:29:24Z,10.0.1.18,bob@corp.com,https://updates.software.com/path/8/res/697,updates.software.com,GET,200,updates,allowed,26140,101786,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,http://intranet.corp/,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:29:39Z,10.0.2.12,carol@corp.com,https://updates.software.com/path/9/res/925,updates.software.com,GET,200,updates,allowed,40244,109656,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:30:01Z,10.0.3.26,dave@corp.com,https://intranet.corp/path/7/form/716,intranet.corp,POST,200,internal,allowed,32074,282250,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,http://intranet.corp/,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:30:14Z,10.0.3.12,dave@corp.com,https://video.streaming.net/stream/250.m3u8,video.streaming.net,GET,200,media,allowed,106510,278617,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,US,SanJose,37.3382,-121.8863
2025-01-03T09:30:15Z,10.0.3.20,bot@corp.com,https://cdn.images.io/asset/876.jpg,cdn.images.io,GET,500,cdn,allowed,10967,58896,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:30:31Z,10.0.1.12,carol@corp.com,https://updates.software.com/path/9/res/920,updates.software.com,GET,500,updates,allowed,77121,40072,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,http://intranet.corp/,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:31:25Z,10.0.2.12,carol@corp.com,https://www.example.com/path/9/res/509,www.example.com,GET,200,general,allowed,35113,182103,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,http://intranet.corp/,DE,Berlin,52.52,13.405
2025-01-03T09:31:46Z,10.0.1.28,bob@corp.com,https://updates.software.com/path/10/res/326,updates.software.com,GET,404,updates,allowed,73182,173042,curl/8.5.0,-,DE,Berlin,52.52,13.405
2025-01-03T09:31:52Z,10.0.2.20,carol@corp.com,https://video.streaming.net/stream/26.m3u8,video.streaming.net,GET,404,media,allowed,182499,249720,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,DE,Berlin,52.52,13.405
2025-01-03T09:32:14Z,10.0.1.16,bob@corp.com,https://news.example.net/path/5/res/761,news.example.net,GET,200,news,allowed,77350,260320,curl/8.5.0,-,DE,Berlin,52.52,13.405
2025-01-03T09:32:17Z,10.0.3.20,dave@corp.com,https://www.example.com/path/2/res/162,www.example.com,GET,200,general,allowed,32219,232077,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,US,Austin,30.2672,-97.7431
2025-01-03T09:32:17Z,10.0.3.14,dave@corp.com,https://updates.software.com/path/8/res/202,updates.software.com,GET,200,updates,allowed,17426,76189,curl/8.5.0,http://intranet.corp/,DE,Berlin,52.52,13.405
2025-01-03T09:32:20Z,10.0.2.22,dave@corp.com,https://api.service.io/v5/path/11/res/619,api.service.io,GET,200,business,allowed,29493,177001,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,-,SG,Singapore,1.3521,103.8198
2025-01-03T09:32:26Z,10.0.2.28,alice@corp.com,https://video.streaming.net/stream/55.m3u8,video.streaming.net,GET,200,media,allowed,100970,211315,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,GB,London,51.5074,-0.1278
2025-01-03T09:33:03Z,10.0.2.12,carol@corp.com,https://updates.software.com/path/6/res/862,updates.software.com,GET,200,updates,allowed,27363,135202,curl/8.5.0,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:33:03Z,10.0.1.22,bob@corp.com,https://portal.internal.corp/path/8/form/457,portal.internal.corp,POST,200,internal,allowed,59008,161521,curl/8.5.0,-,IN,Bengaluru,12.9716,77.5946
2025-01-03T09:33:24Z,10.0.2.28,dave@corp.com,https://portal.internal.corp/path/6/form/657,portal.internal.corp,POST,200,internal,allowed,78115,243148,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/121,http://intranet.corp/,US,Austin,30.2672,-97.7431
2025-01-03T09:33:37Z,10.0.1.16,alice@corp.com,https://www.example.com/path/2/res/953,www.example.com,GET,200,general,allowed,33314,293216,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,GB,London,51.5074,-0.1278
2025-01-03T09:33:49Z,10.0.1.20,carol@corp.com,https://news.example.net/path/3/res/971,news.example.net,GET,200,news,allowed,29064,185658,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/605.1.15,-,SG,Singapore,1.3521,103.8198
2025-01-03T09:34:25Z,10.0.2.18,carol@corp.com,https://www.example.com/path/10/res/790,www.example.com,POST,200,general,allowed,39075,144880,curl/8.5.0,-,DE,Berlin,52.52,13.405
2025-01-03T09:34:32Z,10.0.3.10,carol@corp.com,https://news.example.net/path/10/res/927,news.example.net,POST,200,news,allowed,62472,251035,curl/8.5.0,-,GB,London,51.5074,-0.1278
2025-01-03T09:35:19Z,10.0.2.18,alice@corp.com,https://www.example.com/path/1/res/334,www.example.com,GET,200,general,allowed,47555,130646,curl/8.5.0,-,US,Austin,30.2672,-97.7431
